#! FIELDS c file.free der_c
#! SET min_c -17.6777
#! SET max_c 1808.32
#! SET nbins_c  1034
#! SET periodic_c false
  -17.677700000   -1.296332196   -0.918682673
  -15.910035237   -4.265528617   -2.722258314
  -14.142370474  -12.388157724   -7.033447533
  -12.374705712  -31.769874524  -15.803608204
  -10.607040949  -71.944402819  -30.737071526
   -8.839376186 -143.924539756  -51.417543476
   -7.071711423 -254.489202652  -73.207100967
   -5.304046660 -398.113103171  -87.089076164
   -3.536381897 -551.910748185  -83.383333457
   -1.768717135 -680.073419982  -58.259617532
   -0.001052372 -748.973394793  -18.304252456
    1.766612391 -744.798900290   21.658131540
    3.534277154 -681.218072931   47.004916741
    5.301941917 -591.027401214   51.705587597
    7.069606680 -508.049618949   40.284364788
    8.837271442 -452.133713174   22.846833724
   10.604936205 -425.549818144    8.181312163
   12.372600968 -419.305398639    0.010726789
   14.140265731 -422.136587046   -2.466229895
   15.907930494 -426.284489300   -1.946858414
   17.675595257 -428.680472292   -0.781094709
   19.443260019 -429.375403927   -0.112358597
   21.210924782 -429.377495817   -0.144172785
   22.978589545 -429.778832918   -0.338460823
   24.746254308 -430.579525789   -0.546992694
   26.513919071 -431.618095158   -0.607005222
   28.281583833 -432.628490751   -0.545854976
   30.049248596 -433.473961558   -0.430760106
   31.816913359 -434.110219128   -0.319197805
   33.584578122 -434.549657972   -0.207603711
   35.352242885 -434.773670853   -0.066109834
   37.119907648 -434.714645370    0.106350010
   38.887572410 -434.338443366    0.289455973
   40.655237173 -433.675225959    0.426381342
   42.422901936 -432.837207264    0.478206265
   44.190566699 -431.982786772    0.450912478
   45.958231462 -431.221548837    0.372946647
   47.725896225 -430.621342679    0.278561287
   49.493560987 -430.197417952    0.173582678
   51.261225750 -429.965076235    0.062855792
   53.028890513 -429.915520024   -0.030785842
   54.796555276 -429.986129327   -0.058654749
   56.564220039 -430.023442928    0.005678190
   58.331884802 -429.857637315    0.164252405
   60.099549564 -429.370072610    0.360305508
   61.867214327 -428.560851804    0.512949336
   63.634879090 -427.571127259    0.556452258
   65.402543853 -426.605245410    0.497674233
   67.170208616 -425.788446337    0.403134838
   68.937873379 -425.096917728    0.362518654
   70.705538141 -424.399476250    0.410819727
   72.473202904 -423.585143161    0.480605857
   74.240867667 -422.716857013    0.447532756
   76.008532430 -422.052100664    0.247799202
   77.776197193 -421.864510350   -0.068646472
   79.543861955 -422.223768594   -0.338334528
   81.311526718 -422.891331542   -0.407650956
   83.079191481 -423.468046197   -0.238297200
   84.846856244 -423.627108327    0.029089112
   86.614521007 -423.369171758    0.208432677
   88.382185770 -422.968451444    0.181330653
   90.149850532 -422.779180605   -0.009187508
   91.917515295 -422.964402733   -0.215676149
   93.685180058 -423.409606567   -0.288113383
   95.452844821 -423.833220960   -0.192207428
   97.220509584 -424.008136454   -0.034496531
   98.988174347 -423.967107780    0.031564857
  100.755839109 -423.963056153   -0.086972221
  102.523503872 -424.289234098   -0.315391291
  104.291168635 -424.992987735   -0.485637108
  106.058833398 -425.837244132   -0.455868557
  107.826498161 -426.452599714   -0.250585023
  109.594162924 -426.656989069   -0.016628082
  111.361827686 -426.545905926    0.085487531
  113.129492449 -426.401352641    0.032645253
  114.897157212 -426.426508217   -0.089997979
  116.664821975 -426.644050186   -0.169173530
  118.432486738 -426.939631322   -0.188312240
  120.200151500 -427.248174033   -0.191750417
  121.967816263 -427.605141985   -0.249333239
  123.735481026 -428.126392040   -0.376526605
  125.503145789 -428.907392130   -0.534397077
  127.270810552 -429.943372082   -0.647326078
  129.038475315 -431.074947110   -0.635832690
  130.806140077 -432.038481329   -0.454350915
  132.573804840 -432.557884886   -0.145453458
  134.341469603 -432.503452879    0.173899133
  136.109134366 -431.971087635    0.370104961
  137.876799129 -431.255701947    0.380357071
  139.644463892 -430.678162895    0.226036243
  141.412128654 -430.456195393   -0.005069701
  143.179793417 -430.627897005   -0.200718809
  144.947458180 -431.047355729   -0.276019626
  146.715122943 -431.461906649   -0.194619825
  148.482787706 -431.620801282    0.000242961
  150.250452469 -431.413427486    0.197631276
  152.018117231 -430.944958516    0.273848157
  153.785781994 -430.498038556    0.178364818
  155.553446757 -430.340628726   -0.037354355
  157.321111520 -430.572880869   -0.237073984
  159.088776283 -431.040838540   -0.288044330
